id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,poincare_scale
simpleqa_152,"Who accompanied Lilian Ngoyi on an illegal journey to Lausanne, Switzerland, to participate in the World Congress of Mothers held by the Women's International Democratic Federation (WIDF)?",Njoki Mungai,Dora Tamana,simpleqa,short_form,no_thinking,0,0.0,0.89756984,0.05
simpleqa_153,How much Endurance does the Cleric starting class from Dark Souls II start with?,10,3,simpleqa,short_form,no_thinking,0,0.0,0.91103876,0.05
simpleqa_154,What year was the first time that William Kentridge was awarded the Honorary Doctorate of Vrije Universiteit Brussel?,2013,2021,simpleqa,short_form,no_thinking,0,0.0,0.93164814,0.05
simpleqa_155,"After being expelled from BSP due to alleged anti-party activities, the Indian politician Kuldeep Singh Sengar joined the Samajwadi Party and won a seat from which constituency in 2007?",Bijnor,Bangermau,simpleqa,short_form,no_thinking,0,0.0,0.8932713,0.05
simpleqa_156,In what year was the Penny Crane Award for Distinguished Service established?,1983,2000,simpleqa,short_form,no_thinking,0,0.0,0.9037482,0.05
simpleqa_157,"How many children did actress Camille Clifford have with her second husband, Captain John Meredyth Jones-Evans?",Two,1,simpleqa,short_form,no_thinking,0,0.0,0.90832984,0.05
simpleqa_158,"Which community college did Leonard Perry Jr., the American basketball coach, attend from 1986 to 1988?",Cleveland State Community College,McLennan Community College,simpleqa,short_form,no_thinking,0,0.0,0.9137473,0.05
simpleqa_159,Which foreign merchant was issued the right to transact slaves on Spain's behalf and ordered regulations on trade with Cuba?,Garcia de Orta,Asiento de Negros,simpleqa,short_form,no_thinking,0,0.0,0.90150744,0.05
simpleqa_160,What is the name of the person who discovered the minor planet named after Viktor Vasnetsov?,Viktor Vasnetsov,Lyudmila Zhuravlyova,simpleqa,short_form,no_thinking,0,0.0,0.8949237,0.05
simpleqa_161,During which year did Yayoi Kusama have her first exhibition in Spain?,2016,2011,simpleqa,short_form,no_thinking,0,0.0,0.9228026,0.05
simpleqa_162,"What is the Regional Transport Office (RTO) code for the Seoni location in Madhya Pradesh, India?",071,MP-22,simpleqa,short_form,no_thinking,0,0.0,0.89796436,0.05
simpleqa_163,What was the 2016 Word of the Year according to the American Dialect Society?,Rise.,dumpster fire,simpleqa,short_form,no_thinking,0,0.0,0.90244806,0.05
simpleqa_164,Who was the first Western artist whose biography was published while he was alive?,Gustave Flaubert,Michelangelo Buonarroti,simpleqa,short_form,no_thinking,0,0.0,0.9040939,0.05
simpleqa_165,What is the name of Communist politician Georgi Dimitrov's second wife?,Georgi Dimitrov's second wife was Maria Dimitrova.,Roza Yulievna Fleishmann,simpleqa,short_form,no_thinking,0,0.0,0.89585716,0.05
simpleqa_166,What were the two great masterpieces completed by Carl Friedrich Gauss as a private scholar?,Disquisitiones Arithmeticae and Gauss's work on the construction of regular polygons.,Disquisitiones Arithmeticae and Theoria motus corporum coelestium,simpleqa,short_form,no_thinking,0,0.0,0.92937076,0.05
simpleqa_167,"What was the name of the first schoolhouse in Newbliss, Ontario, built around 1830?",Newbliss Schoolhouse,S.S. #5 Newbliss School.,simpleqa,short_form,no_thinking,0,0.0,0.9321972,0.05
simpleqa_168,"Which city is called the ""Temple City"" in Karnataka?",Hubballi,Udupi,simpleqa,short_form,no_thinking,0,0.0,0.9099415,0.05
simpleqa_169,Who won the 2016 Wisden-MCC (Melbourne Cricket Council) Cricket Photograph of the Year?,Alistair Cook,Saqib Majeed,simpleqa,short_form,no_thinking,0,0.0,0.89589816,0.05
simpleqa_170,"On what day, month, and year did the Winnipeg Free Press cease publishing its regular Sunday edition?","January 1, 2012","November 1, 2009",simpleqa,short_form,no_thinking,0,0.0,0.9325738,0.05
simpleqa_171,Who was the first Chief Minister of the State of Jammu and Kashmir?,Srinivasan,Ghulam Mohammed Sadiq,simpleqa,short_form,no_thinking,0,0.0,0.8974714,0.05
simpleqa_172,What is the forest cover area of Uttarakhand in square kilometers according to the interpretation of IRS Resourcesat-2 LISS III satellite data from 2017-2018?,"10,543 km²","24,303.04",simpleqa,short_form,no_thinking,0,0.0,0.9120291,0.05
simpleqa_173,"On what date, month, and year did Barbara Marty Kälin die?","April 2, 2020",27 November 2022,simpleqa,short_form,no_thinking,0,0.0,0.92927384,0.05
simpleqa_174,"What day, month, and year did the singer and actress Vanessa Hudgens marry Cole Tucker?","July 16, 2011",2 December 2023,simpleqa,short_form,no_thinking,0,0.0,0.909774,0.05
simpleqa_175,Who was the 2nd chairman of the Senate of Pakistan?,Muhammad Ali Bogra,Ghulam Ishaq Khan,simpleqa,short_form,no_thinking,0,0.0,0.9031951,0.05
simpleqa_176,What is the first and last name of the woman whom the British linguist Bernard Comrie married in 1985?,Sally Comrie,Akiko Kumahira,simpleqa,short_form,no_thinking,0,0.0,0.9056989,0.05
simpleqa_177,"What number is the painting ""The Meeting at Křížky"" in The Slav Epic?",11,9,simpleqa,short_form,no_thinking,0,0.0,0.91815645,0.05
simpleqa_178,What are the names of the two mathematicians who received the Salem Prize in 1988?,Sergei V. Kerov and Anatoliy A. Klyueva,"Alexander Volberg, Jean-Christophe Yoccoz",simpleqa,short_form,no_thinking,0,0.0,0.9056196,0.05
simpleqa_179,What is the number and name of the second asteroid discovered by astronomer Édouard Jean-Marie Stephan?,1901 Ceres,91 Aegina,simpleqa,short_form,no_thinking,0,0.0,0.909854,0.05
simpleqa_180,"As of the 2020 census, what was the population of Weston, Ohio?","10,564","1,455",simpleqa,short_form,no_thinking,0,0.0,0.9250526,0.05
simpleqa_181,"At what time to the nearest second did Tijmen Eising end the race, ranking in the first position, in the 2009 UCI Cyclo-cross World Championships – Men's junior race?",02:13.32,40:06,simpleqa,short_form,no_thinking,0,0.0,0.927322,0.05
simpleqa_182,What is Frida Kahlo's largest painting called in English?,The Two Fridas,The Two Fridas.,simpleqa,short_form,no_thinking,1,1.0,0.9766537,0.05
simpleqa_183,"What day, month, and year was the album ""The Weight of These Wings"" by Miranda Lambert certified platinum in the U.S.?","July 20, 2012.","July 10, 2017",simpleqa,short_form,no_thinking,0,0.0,0.9237472,0.05
simpleqa_184,What was the Word of the Decade (2000–2009) according to the American Dialect Society?,"""Globalization""",Google,simpleqa,short_form,no_thinking,0,0.0,0.9074211,0.05
simpleqa_185,"On what date, month, and year did the Indian politician and former Member of Parliament Surajbhan Singh murder Rami Singh, a resident of Mathurpur Village?",25 April 1998,16 January 1992.,simpleqa,short_form,no_thinking,0,0.0,0.9121013,0.05
simpleqa_186,"In inning 4 of Game 1 of the '07 World Series, who hit a double that scored two runs?",A.J. Pierzynski,Jason Varitek,simpleqa,short_form,no_thinking,0,0.0,0.9054659,0.05
simpleqa_187,"On which day, month, and year was the first race of the Two Oceans Marathon in Cape Town?",17 April 1990,2 May 1970,simpleqa,short_form,no_thinking,0,0.0,0.9197716,0.05
simpleqa_188,"From which date, month, and year to which date, month, and year did the Indian politician Anant Geete serve as the Minister of Power in the Indian government?",1996–2001,"August 26, 2002 – May 22, 2004",simpleqa,short_form,no_thinking,0,0.0,0.9185473,0.05
simpleqa_189,"How much money, in euros, was the surgeon held responsible for Stella Obasanjo's death ordered to pay her son?",1.5 million euros,"120,000",simpleqa,short_form,no_thinking,0,0.0,0.9163845,0.05
simpleqa_190,In what year was the club formerly known as Pishchevik Kaliningrad renamed Baltika?,2009,1958,simpleqa,short_form,no_thinking,0,0.0,0.9131348,0.05
simpleqa_191,What words were on Tara Calico's shirt the day she disappeared?,"Tara Calico's shirt had the words ""I love you"" on it.",1st National Bank of Belen,simpleqa,short_form,no_thinking,0,0.0,0.8883673,0.05
simpleqa_192,In what position did Claudine Vita rank in the women's discus throw final event of the 2019 World Athletics Championships?,Third place,9,simpleqa,short_form,no_thinking,0,0.0,0.90506685,0.05
simpleqa_193,What is the surname of the person who first discovered the blood-sucking bug Triatoma carrioni?,Carrioni,Larrousse,simpleqa,short_form,no_thinking,0,0.0,0.8964706,0.05
simpleqa_194,"On what day, month, and year was the 435 Ella asteroid discovered?",1949 April 16,"September 11, 1898",simpleqa,short_form,no_thinking,0,0.0,0.91055834,0.05
simpleqa_195,In what year was Leonora Neuffer Bilger awarded the Francis P. Garvan–John M. Olin Medal?,1984,1953,simpleqa,short_form,no_thinking,0,0.0,0.91311914,0.05
simpleqa_196,At which international show jumping event did Susie Hutchison and Samsung Woodstock get blocked mid-round by the ring crew?,Horseware International Show,Volvo FEI World Cup Final,simpleqa,short_form,no_thinking,0,0.0,0.91568255,0.05
simpleqa_197,"Name the father and mother of Mukul Chandra Dey, a Bengali artist.",Rajib Dey and Kanchan Dey,Purnashashi Devi and Kula Chandra Dey,simpleqa,short_form,no_thinking,0,0.0,0.91678536,0.05
simpleqa_198,At what school was Leo Strauss working when he died?,University of Chicago,"St. John's College, Annapolis",simpleqa,short_form,no_thinking,0,0.0,0.90378696,0.05
simpleqa_199,What was the name of the director who took over from Barbara Gelpi in 2004 as the director of the Clayman Institute for Gender Research?,John H. Johnson,Londa Schiebinger,simpleqa,short_form,no_thinking,0,0.0,0.8938057,0.05
simpleqa_200,In what year did Pope Francis decline to be appointed President of the Argentine Bishops’ Conference?,2013,2002,simpleqa,short_form,no_thinking,0,0.0,0.91186845,0.05
simpleqa_201,What is the name of the university where Alma S. Woolley became a nursing instructor and earned her M.S. in medical-surgical nursing?,University of Michigan,University of Pennsylvania,simpleqa,short_form,no_thinking,0,0.0,0.9310113,0.05
simpleqa_202,"In which month and year did Naughty Dog's technology head, Christian Gyrling, depart the company after 17 years and was replaced by Travis McIntosh?",August 2021,10 Nov 2023,simpleqa,short_form,no_thinking,0,0.0,0.92490304,0.05
simpleqa_203,"In which month and year did Khusro Bakhtiar (former Federal Minister for Planning, Development, and Reforms, Pakistan) announce that the government was considering establishing a Pak-China business council to promote the private sector's role in the China-Pakistan Economic Corridor (CPEC)?",March 2015,June 2019,simpleqa,short_form,no_thinking,0,0.0,0.90982145,0.05
simpleqa_204,In what year did Nikolai Andreev win the Leelavati Award?,2016,2022,simpleqa,short_form,no_thinking,0,0.0,0.9149558,0.05
simpleqa_205,"What position did Ghulam Ishaq Khan, former Governor of the State Bank of Pakistan, hold until 1955 at the Provincial Secretariat of the North-West Frontier Province (now Khyber Pakhtunkhwa)?",Minister of Finance,secretary of the irrigation department,simpleqa,short_form,no_thinking,0,0.0,0.90756416,0.05
simpleqa_206,"When Donjuan Triumphant began his career as a breeding stallion in 2020, his stud fee was set at how many Euros?","150,000 Euros","€4,000",simpleqa,short_form,no_thinking,0,0.0,0.9314208,0.05
simpleqa_207,How many biological children did Isadora Duncan have?,One,3,simpleqa,short_form,no_thinking,0,0.0,0.9100948,0.05
simpleqa_208,Who won the Mathematical Association of America David P. Robbins Prize in 2008?,John H. Conway,Neil Sloane,simpleqa,short_form,no_thinking,0,0.0,0.8975129,0.05
simpleqa_209,What season of RPDR did Leslie Jones first appear in?,Season 3.,12,simpleqa,short_form,no_thinking,0,0.0,0.90562165,0.05
simpleqa_210,What is the name of the ship named after Habba Khatoon?,HMS Khatoon,CGS Habba Khatoon,simpleqa,short_form,no_thinking,0,0.0,0.9297975,0.05
simpleqa_211,What were the year and month the US Food and Drug Administration (FDA) approved the first RSV vaccines?,2023 April,May 2023.,simpleqa,short_form,no_thinking,0,0.0,0.9432805,0.05
simpleqa_212,"In an advertisement on 17 June 1834 in the Halifax Times, Joseph Toler (Canadian artist/gold and silversmith) stated he had moved to what hotel to begin offering ""likenesses""?",Trafalgar Hotel,Mrs Grover's Hotel.,simpleqa,short_form,no_thinking,0,0.0,0.91699773,0.05
simpleqa_213,What was the original scientific name given to *Calytrix acutifolia* by John Lindley in 1839?,Calytrix acutifolia,Lhotskya acutifolia,simpleqa,short_form,no_thinking,0,0.0,0.9317711,0.05
simpleqa_214,What are the names of the two scientists who received the Salem Prize after the year Akshay Venkatesh received his?,Sarnak and Clozel,Bo'az Klartag and Assaf Naor,simpleqa,short_form,no_thinking,0,0.0,0.9132177,0.05
simpleqa_215,What company was Natasha Merle a civil rights fellow at from 2013 to 2015 in New York City?,Adobe Systems,"Fried, Frank, Harris, Shriver & Jacobson",simpleqa,short_form,no_thinking,0,0.0,0.9025207,0.05
simpleqa_216,"In which year was the municipality of Santa Bárbara, Antioquia, Colombia, founded?",1874,1774,simpleqa,short_form,no_thinking,0,0.0,0.9007178,0.05
simpleqa_217,In which year was the International Centre for Genetic Engineering and Biotechnology (ICGEB) established?,1983,1983,simpleqa,short_form,no_thinking,1,1.0,0.99999994,0.05
simpleqa_218,"In 1999, who presented Susan Lucci with an Emmy?",Candice Bergen,Shemar Moore,simpleqa,short_form,no_thinking,0,0.0,0.89271045,0.05
simpleqa_219,"According to the 2012 municipal census, how many people live in Shawnee Slopes?","1,667","1,565",simpleqa,short_form,no_thinking,0,0.0,0.92367876,0.05
simpleqa_220,"In 1989, how many kilometers long was the Cape Town Cycle Tour, formerly known as the Cape Argus Cycle Tour?",160 kilometres,105 km,simpleqa,short_form,no_thinking,0,0.0,0.931269,0.05
simpleqa_221,"What type of work did the character Sabrina Costelana Newman's father from ""The Young and the Restless"" series do?",Actor.,Diplomat,simpleqa,short_form,no_thinking,0,0.0,0.90687704,0.05
simpleqa_222,"On Feb. 12, 2018, in what city was Dua Lipa performing when she raised a rainbow flag?",London,Los Angeles,simpleqa,short_form,no_thinking,0,0.0,0.91583097,0.05
simpleqa_223,What year is 2024 in the Discordian calendar?,Year of the Cat.,3190 YOLD,simpleqa,short_form,no_thinking,0,0.0,0.90740824,0.05
simpleqa_224,"Provide the day, month, and year Gazprom became the official Global Energy Partner of the UEFA Champions League 2012 winners, Chelsea.","2012, 12, 12",17th July 2012,simpleqa,short_form,no_thinking,0,0.0,0.92507535,0.05
simpleqa_225,"What day, month, and year did Koloman Bedeković become Minister of Croatian Affairs of Hungary for the first time?","April 1, 1919.",8 December 1868,simpleqa,short_form,no_thinking,0,0.0,0.90879536,0.05
simpleqa_226,"For how many English guineas did the Victoria and Albert Museum purchase the ""Bust of Thomas Baker"" by Gian Lorenzo Bernini in 1921?","£15,000",1480 English guineas,simpleqa,short_form,no_thinking,0,0.0,0.9120635,0.05
simpleqa_227,"What is the name of the multituberculate mammal of early Paleocene (Puercan 3) age from the Western Interior of North America, discovered in 2021 in Denver Basin, Colorado?",Pseudotubulips,Taeniolabis taoensis,simpleqa,short_form,no_thinking,0,0.0,0.9003285,0.05
simpleqa_228,"Which YouTuber hosted the 12th Streamy Awards on December 4, 2022, at the Beverly Hilton in Los Angeles?",Haria & Alex,Airrack,simpleqa,short_form,no_thinking,0,0.0,0.89746124,0.05
simpleqa_229,What was the name of the first elephant born in Valencia Bioparc?,Ama,Makena,simpleqa,short_form,no_thinking,0,0.0,0.90111804,0.05
simpleqa_230,Who is the web and administrative assistant for the UNESCO Science Report: The Race Against Time for Smarter Development (2021)?,Sara L. Smith,Ali Barbash,simpleqa,short_form,no_thinking,0,0.0,0.8996865,0.05
simpleqa_231,"How many balls did Dwayne Bravo play in the Indian Premier League 2019 final match between CSK and MI on May 12, 2019?",15,15,simpleqa,short_form,no_thinking,1,1.0,1.0,0.05
simpleqa_232,What is the other name for Oont Kadal in Kashmir?,Kailas Mountain,Camel Bridge,simpleqa,short_form,no_thinking,0,0.0,0.89889914,0.05
simpleqa_233,"How long, in minutes and seconds, is the song ""Empty"" by Bebe Rexha from the ""Better Mistakes"" album?",3:30,2:28,simpleqa,short_form,no_thinking,0,0.0,0.926266,0.05
simpleqa_234,Which 2016 IGN award did the TV series Hannibal not win?,Best in Horror Film,Best TV Series,simpleqa,short_form,no_thinking,0,0.0,0.9121522,0.05
simpleqa_235,Who is known to be the first Indian musician to perform at the United Nations General Assembly in 1966?,Ravi Shankar,Madurai Shanmukhavadivu Subbulakshmi,simpleqa,short_form,no_thinking,0,0.0,0.8988607,0.05
simpleqa_236,Which architect built the Palace of Running Water in Buenos Aires?,René de Paredes,Carlos Nyströmer,simpleqa,short_form,no_thinking,0,0.0,0.9008968,0.05
simpleqa_237,Who was the director of the Lebedev Physical Institute of the Russian Academy of Sciences between 1951 and 1972?,Vladimir V. Vernadsky,Dmitri Skobeltsyn,simpleqa,short_form,no_thinking,0,0.0,0.9020097,0.05
simpleqa_238,Which religion is the third largest among Singaporean residents based on the 2020 census?,Buddhism,Islam,simpleqa,short_form,no_thinking,0,0.0,0.91499335,0.05
simpleqa_239,What year was Giulio Carlo Argan elected as a Foreign Honorary Member of the American Academy of Arts and Sciences?,1956,1992,simpleqa,short_form,no_thinking,0,0.0,0.91237855,0.05
simpleqa_240,What year did Heisuke Hironaka establish a philanthropic foundation called the Japan Association for Mathematical Sciences?,1985,1984,simpleqa,short_form,no_thinking,0,0.0,0.9251802,0.05
simpleqa_241,"In the primary setting of the Starfinder tabletop RPG, what is the title given to the planet Triaxus due to its extreme orbit?",Triaxial Planet,The Wanderer,simpleqa,short_form,no_thinking,0,0.0,0.9006596,0.05
simpleqa_242,In what year did German instrument maker Ernst Abbe invent the apochromatic lens system for the microscope?,1846,1868,simpleqa,short_form,no_thinking,0,0.0,0.90541154,0.05
simpleqa_243,What was the affiliated institute of the winner of the Turing Award in 1968?,Bell Labs,Bell Labs,simpleqa,short_form,no_thinking,1,1.0,1.0,0.05
simpleqa_244,Which power project in Jammu and Kashmir is located on the Suru River?,Jammu and Kashmir Power Project.,Chutak Hydroelectric Plant,simpleqa,short_form,no_thinking,0,0.0,0.9122329,0.05
simpleqa_245,"What were the day, month, and year when Google introduced the native dark theme for Chrome on Windows 10?","October 20, 2021",2 of January of 2019,simpleqa,short_form,no_thinking,0,0.0,0.91877204,0.05
simpleqa_246,What were the month and year when WhatsApp had about 200 million active users and 50 staff members?,January 2014,February 2013.,simpleqa,short_form,no_thinking,0,0.0,0.9238036,0.05
simpleqa_247,Which scientists received the American Chemical Society Award in Pure Chemistry in 1937?,H. J. M. Boerhaave,E. Bright Wilson,simpleqa,short_form,no_thinking,0,0.0,0.89527273,0.05
simpleqa_248,Which country is the species Acanthops bidens native to?,South Africa,Mexico,simpleqa,short_form,no_thinking,0,0.0,0.8985829,0.05
simpleqa_249,"On what day, month, and year did Filip Hašek, the footballer, make his professional debut?",15 August 2016,22 July 2018,simpleqa,short_form,no_thinking,0,0.0,0.9238864,0.05
simpleqa_250,"What is the MD5 checksum of the file named ""ffrelay-debian-4.30.ggi.zip,"" with the product name ""FinFisher Relay v4.30"" and a file size of 224K, which was released by WikiLeaks?",53333333333333333333333333333333,180caf23dd71383921e368128fb6db52,simpleqa,short_form,no_thinking,0,0.0,0.9171656,0.05
simpleqa_251,Which Indian cricketer has been appointed UNICEF and Cricket for Good Ambassador for the ICC Women’s World Cup 2017?,Mithali Raj,Sachin Tendulkar,simpleqa,short_form,no_thinking,0,0.0,0.9085443,0.05
simpleqa_252,In what city did Anselm Kiefer present his first exhibition?,Düsseldorf,Karlsruhe,simpleqa,short_form,no_thinking,0,0.0,0.9230801,0.05
simpleqa_253,In what year was Virgil K. Smith's (Michigan politician) driver's license revoked after being charged with operating a vehicle while impaired in February 2004 and operating a vehicle while intoxicated in August 2004?,2005,2004,simpleqa,short_form,no_thinking,0,0.0,0.92220443,0.05
simpleqa_254,Who was the recipient of the Simion Stoilow Prize in 2006?,Vladimir Arnold.,Radu Pantilie,simpleqa,short_form,no_thinking,0,0.0,0.90301377,0.05
simpleqa_255,Which sculptor designed the Order of the Liberator General San Martín?,Fernando de los Ríos,Ángel Eusebio Ibarra García,simpleqa,short_form,no_thinking,0,0.0,0.9089916,0.05
simpleqa_256,"In 2002, what zoo confirmed it had three female lynxes and was developing a plan for a captive breeding program?",San Diego Zoo,Jerez Zoo,simpleqa,short_form,no_thinking,0,0.0,0.91993856,0.05
simpleqa_257,"What month and year was Kristof's album ""The Talkshow"" released?",August 2001,May 2020,simpleqa,short_form,no_thinking,0,0.0,0.90550387,0.05
simpleqa_258,"What are the day, month, and year of release for the Spyro: Enter the Dragonfly Official Soundtrack?","April 2, 2003",5 Nov 2002,simpleqa,short_form,no_thinking,0,0.0,0.910743,0.05
simpleqa_259,At what age did Natalia Dmitriyevna Shpiller pass away?,82,85,simpleqa,short_form,no_thinking,0,0.0,0.92749083,0.05
simpleqa_260,What governor decided that Juneteenth should only be recognized for one year in 2020?,Texas Governor Greg Abbott.,Kristi Noem,simpleqa,short_form,no_thinking,0,0.0,0.89555025,0.05
simpleqa_261,"In the research paper titled ""Detecting Driver Mental Fatigue Based on EEG Alpha Power Changes During Simulated Driving"" by Faramarz Gharagozlou et al., what is the name of the university where the overnight study took place?","University of California, San Francisco",Khaje Nasir Toosi University of Technology,simpleqa,short_form,no_thinking,0,0.0,0.90624344,0.05
simpleqa_262,What year did Luigi Berlinguer obtain a law degree from the University of Sassari?,1953,1955,simpleqa,short_form,no_thinking,0,0.0,0.9144871,0.05
simpleqa_263,"What were the day, month, and year when Pakistan International Airlines Fokker 27 was hijacked en route to Karachi from Sukkur?","September 12, 1977.","20 January, 1978",simpleqa,short_form,no_thinking,0,0.0,0.923671,0.05
simpleqa_264,Who won the Benjamin Franklin Medal for Computer and Cognitive Science in 2012?,"A. M. Turing Award winner, but the Benjamin Franklin Medal for Computer and Cognitive Science in 2012 was awarded to **Seymour Papert**.",Vladimir Vapnik,simpleqa,short_form,no_thinking,0,0.0,0.89638406,0.05
simpleqa_265,Who won the Eddington Medal in 1962?,Subrahmanyan Chandrasekhar,André Lallemand,simpleqa,short_form,no_thinking,0,0.0,0.89633197,0.05
simpleqa_266,"How many girls are in ""Girls on the Bridge,"" Munch's painting from 1900 (in the version where some of them are looking at the river)?",3,Three,simpleqa,short_form,no_thinking,0,0.0,0.95970464,0.05
simpleqa_267,How much money in euros was awarded to the first-time winner of the Hutter Prize in 2006?,1 million euros,3416,simpleqa,short_form,no_thinking,0,0.0,0.90458274,0.05
simpleqa_268,"What day, month, and year was Ludovico Corrao, an Italian Independent Left politician and lawyer, born?",15 April 1923,26 June 1927,simpleqa,short_form,no_thinking,0,0.0,0.91626304,0.05
simpleqa_269,"What were the day, month, and year of the Terraria desktop patch that added sawmills to the game?","April 1, 2014","August 17th, 2011",simpleqa,short_form,no_thinking,0,0.0,0.91193736,0.05
simpleqa_270,"What day, month, and year did Jovian become a Roman emperor?","April 26, 407 AD.",27 June 363,simpleqa,short_form,no_thinking,0,0.0,0.91677123,0.05
simpleqa_271,"On which day, month, and year were Alison Mori and Christian Gyrling promoted to vice presidents of Naughty Dog?","July 20, 2021",4 Dec 2020,simpleqa,short_form,no_thinking,0,0.0,0.9253095,0.05
simpleqa_272,What is the name of the ballet Valery Matveevich Panov created for the Istanbul Devlet Ballet in 1988?,The Nutcracker,Cléopâtre,simpleqa,short_form,no_thinking,0,0.0,0.89634776,0.05
simpleqa_273,"What was the name of the composer of the opening theme song for the radio program ""The American Album of Familiar Music""?",Ralph Vaughan Williams,"Walter Gustave ""Gus"" Haenschen",simpleqa,short_form,no_thinking,0,0.0,0.89889336,0.05
simpleqa_274,How many years did Sidney Abbott attend Smith College?,1893–1895,3 years.,simpleqa,short_form,no_thinking,0,0.0,0.91083723,0.05
simpleqa_275,"Who was the father of the Russian stage actress and singer ""Baroness Olga Vadimovna von Root?""",Vladimir Root,Baron Vadim Nikolayevich von Root,simpleqa,short_form,no_thinking,0,0.0,0.9362709,0.05
simpleqa_276,What is the name of the town in England where Clifford Cunnel was born?,Bromley.,Ipswich,simpleqa,short_form,no_thinking,0,0.0,0.9055442,0.05
simpleqa_277,What is the initial name of the political party that Emmanuel Macron founded?,Republican Rally for the People,En Marche!,simpleqa,short_form,no_thinking,0,0.0,0.91329753,0.05
simpleqa_278,What high school did pitcher Christopher Deane Haney attend?,Haney High School,Orange County High School,simpleqa,short_form,no_thinking,0,0.0,0.9128014,0.05
simpleqa_279,In what year was Alma S. Woolley awarded a doctorate in Nursing Education by the University of Pennsylvania?,1969,1980,simpleqa,short_form,no_thinking,0,0.0,0.9101906,0.05
simpleqa_280,"What day, month, and year was the ""Playlist: The Very Best of Heather Headley"" released?","July 19, 1995","May 29, 2012",simpleqa,short_form,no_thinking,0,0.0,0.9188107,0.05
simpleqa_281,"What was Miriam ""Ma"" Ferguson's age when she first got married?",23,24 years,simpleqa,short_form,no_thinking,0,0.0,0.9213352,0.05
simpleqa_282,"What year was the municipality of Turbo, Antioquia, Colombia, founded?",1876,1840,simpleqa,short_form,no_thinking,0,0.0,0.90692,0.05
simpleqa_283,What were the population counts for the two municipalities of Mitrovica according to the 2011 census?,"15,565 and 10,643","97,686",simpleqa,short_form,no_thinking,0,0.0,0.91313833,0.05
simpleqa_284,"As of the latest official population estimate in 2015 for the town of Szentes in southeastern Hungary, what is the population density in square kilometers?",123 people per square kilometer,79/km2,simpleqa,short_form,no_thinking,0,0.0,0.9190819,0.05
simpleqa_285,In which year was Whig politician James Vernon the Younger appointed Serjeant of the Chandlery?,1833,1691,simpleqa,short_form,no_thinking,0,0.0,0.90474355,0.05
simpleqa_286,In what year was the Logic Theorist computer program written?,1956,1956.,simpleqa,short_form,no_thinking,1,1.0,0.96679735,0.05
simpleqa_287,What is the surname of the individual who won the Sir George Stokes Award (colloquially the Stokes Medal) in 2001?,Hawking,Norris,simpleqa,short_form,no_thinking,0,0.0,0.902002,0.05
simpleqa_288,"What was Hank Green's character, The Fix, a manifestation of on Dimension 20's Mentopolis?","The Fix is a manifestation of Hank Green's character as a ""fixer"" in Dimension 20's Mentopolis.",hyperfixation,simpleqa,short_form,no_thinking,0,0.0,0.89992476,0.05
simpleqa_289,"What day, month, and year was the first Sazae-san strip run by the Asahi Shimbun published?","January 1, 1961","November 30, 1949",simpleqa,short_form,no_thinking,0,0.0,0.9138814,0.05
simpleqa_290,In what year was American music producer George Avakian appointed the first director of the popular LP department at Columbia Records?,1948,1952.,simpleqa,short_form,no_thinking,0,0.0,0.9245686,0.05
simpleqa_291,"What is the surname of the individual who won the Faraday Lectureship Prize, previously known simply as the Faraday Lectureship, in 1953?",Hodges,Hinshelwood,simpleqa,short_form,no_thinking,0,0.0,0.89976746,0.05
simpleqa_292,"In her 2017 election affidavit, how much did the politician Umlesh Yadav mention her assets and liabilities were worth in crores?",1.5,₹55.10 crores and liabilities are worth ₹7.95 crores.,simpleqa,short_form,no_thinking,0,0.0,0.9077759,0.05
simpleqa_293,At what university was Lois Griffiths appointed as an instructor in mathematics immediately following the award of her doctorate?,MIT,Northwestern.,simpleqa,short_form,no_thinking,0,0.0,0.91478556,0.05
simpleqa_294,"Which famous drummer opened a Wahoo's Fish Taco restaurant in Norco, California, in 2004?",Dave Grohl,Travis Barker,simpleqa,short_form,no_thinking,0,0.0,0.9072487,0.05
simpleqa_295,"In which year did the Royal Society of Arts launch the Adelphi Charter, aimed at creating an international policy statement to frame how governments should make balanced intellectual property law?",1848,2005,simpleqa,short_form,no_thinking,0,0.0,0.90062386,0.05
simpleqa_296,What is the population of Port Huron as per the 2020 Census?,"33,645","28,983",simpleqa,short_form,no_thinking,0,0.0,0.93028545,0.05
simpleqa_297,What is the name of the man who succeeded Gösta Mittag-Leffler as a professor of mathematics at Stockholm University in July 1911?,Rudolf Lipschitz,Niels Fabian Helge von Koch,simpleqa,short_form,no_thinking,0,0.0,0.8989918,0.05
simpleqa_298,"In which year was the municipality of Samacá, Boyacá, Colombia, founded?",1851,1556,simpleqa,short_form,no_thinking,0,0.0,0.9080003,0.05
simpleqa_299,"In which month and year did Harnaam Kaur first feature in the Teen Vogue article ""Instagrammers Challenge Body and Facial Hair Stigma""?",April 2017,March 2017,simpleqa,short_form,no_thinking,0,0.0,0.93399066,0.05
simpleqa_300,In what year was Valery Matveevich Panov awarded the Lenin Prize?,1988,1969,simpleqa,short_form,no_thinking,0,0.0,0.91889286,0.05
