id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,hhem_score,hhem_is_consistent,hhem_best_reference,hhem_threshold
simpleqa_126,"Who was the Minister of War as part of Brisson's 1st Ministry, 6 April 1885 – 7 January 1886?",Lord William Cavendish-Bentinck,Jean-Baptiste Campenon,simpleqa,short_form,no_thinking,0,0.0,0.34960657,0.5020980834960938,1,Jean-Baptiste Campenon,0.5
simpleqa_127,In what year did Norman Rockwell donate his painting “The Dover Coach” to the Society of Illustrators?,1964,1939,simpleqa,short_form,no_thinking,0,0.0,0.580758,0.5020980834960938,1,1939,0.5
simpleqa_128,"Provide the day, month, and year Foxtel and Microsoft announced a new way of receiving Foxtel through Xbox 360's online service Xbox LIVE.",21 April 2007,"20 May, 2010",simpleqa,short_form,no_thinking,0,0.0,0.6680551,0.5020980834960938,1,"20 May, 2010",0.5
simpleqa_129,"In which year did Julian Bradley, the first Black Republican to serve in the Wisconsin Senate and only the second Black Republican to serve in the Wisconsin Legislature, first move to La Crosse, Wisconsin, with his mother?",1958,1992,simpleqa,short_form,no_thinking,0,0.0,0.48383698,0.5020980834960938,1,1992,0.5
simpleqa_130,"In what year was Sher Afgan Niazi, a Pakistani politician, diagnosed with liver cancer?",2010,2012,simpleqa,short_form,no_thinking,0,0.0,0.7102501,0.5020980834960938,1,2012,0.5
simpleqa_131,During what year did Julie Mehretu first marry Jessica Rankin?,2006,2008,simpleqa,short_form,no_thinking,0,0.0,0.7137529,0.5020980834960938,1,2008,0.5
simpleqa_132,"What is the surname of the individual who won the Faraday Lectureship Prize, previously known as the Faraday Lectureship, in 1970?",Hodges,Herzberg,simpleqa,short_form,no_thinking,0,0.0,0.42205435,0.5020980834960938,1,Herzberg,0.5
simpleqa_133,"What is the first and last name of the host who interviewed military pilot Eugene Bullard on NBC’s ""Today Show""?",Bob Keough,Dave Garroway,simpleqa,short_form,no_thinking,0,0.0,0.4921326,0.5020980834960938,1,Dave Garroway,0.5
simpleqa_134,"In Episode 7, Season 2 of the American version of ""The Circle,"" who leaves the players a message on how to play the game Glammequins?",Morgan.,Jonathan Van Ness,simpleqa,short_form,no_thinking,0,0.0,0.46890047,0.5020980834960938,1,Jonathan Van Ness,0.5
simpleqa_135,What year was Jerry Lee Lewis's 13th album released on Mercury Records?,1964,1970,simpleqa,short_form,no_thinking,0,0.0,0.6064342,0.5020980834960938,1,1970,0.5
simpleqa_136,As of which year did osteoarthritis globally cause moderate to severe disability in 43.4 million people?,2010,2004,simpleqa,short_form,no_thinking,0,0.0,0.64351654,0.5020980834960938,1,2004,0.5
simpleqa_137,In what year did Willis H. Flygare win the Irving Langmuir Award?,1996,1981,simpleqa,short_form,no_thinking,0,0.0,0.5906068,0.5020980834960938,1,1981,0.5
simpleqa_138,Who received the IEEE Frank Rosenblatt Award in 2019?,Yoshua Bengio,Erkki Oja,simpleqa,short_form,no_thinking,0,0.0,0.4885673,0.5020980834960938,1,Erkki Oja,0.5
simpleqa_139,"What year was the municipality of Sora, Boyacá, Colombia, founded?",1607,1556,simpleqa,short_form,no_thinking,0,0.0,0.57658976,0.5020980834960938,1,1556,0.5
simpleqa_140,"How many children did Robert Moog and his first wife, Shirley May Leigh, have?",Two,4,simpleqa,short_form,no_thinking,0,0.0,0.55298924,0.5020980834960938,1,4,0.5
simpleqa_141,"Who played Sarah Robinson in ""Felicity"" Season 4, Episode 4?",Maura Tierney,Monica,simpleqa,short_form,no_thinking,0,0.0,0.4172741,0.5020980834960938,1,Monica,0.5
simpleqa_142,What is the complete name of the oldest Hindu temple in the Umerkot District?,Sidi Saiyed Mosque,Umarkot Shiv Mandir,simpleqa,short_form,no_thinking,0,0.0,0.53251076,0.5020980834960938,1,Umarkot Shiv Mandir,0.5
simpleqa_143,In what year was the mechanical engineer Lloyd Hamilton Donnell awarded the American Society of Mechanical Engineers Medal?,1985,1969,simpleqa,short_form,no_thinking,0,0.0,0.57263654,0.5020980834960938,1,1969,0.5
simpleqa_144,"Until which day, month, and year was Jules Ferry in office as the Prime Minister of France for the second time?",25 May 1881,30 March 1885,simpleqa,short_form,no_thinking,0,0.0,0.68831694,0.5020980834960938,1,30 March 1885,0.5
simpleqa_145,"What were the month and year when Google's software engineer Gary Kačmarčík wrote that ChromeOS would access remote applications through a technology unofficially called ""Chromoting""?",April 2010,June 2010,simpleqa,short_form,no_thinking,0,0.0,0.7494386,0.5020980834960938,1,June 2010,0.5
simpleqa_146,"What is the judicial title of the person who was appointed as Chairman of the Scottish Law Commission on January 1, 2014, for a period of five years until December 31, 2018?",Lord Advocate,Lord Pentland,simpleqa,short_form,no_thinking,0,0.0,0.62974036,0.5020980834960938,1,Lord Pentland,0.5
simpleqa_147,In what year was Scottish mathematician Walter Douglas Munn appointed Thomas Muir Professor of Mathematics?,1963,1973,simpleqa,short_form,no_thinking,0,0.0,0.7050489,0.5020980834960938,1,1973,0.5
simpleqa_148,What was the Christian denomination to which Frank Lloyd Wright's father originally belonged?,Baptists,Baptist,simpleqa,short_form,no_thinking,1,1.0,0.94730383,0.5020980834960938,1,Baptist,0.5
simpleqa_149,What was the occupation of the runner-up from Season 2 of The Bachelor?,Cory Monteith,college student,simpleqa,short_form,no_thinking,0,0.0,0.40842128,0.5020980834960938,1,college student,0.5
simpleqa_150,What was the name of the pre-2000s band with which the author of *Batman R.I.P.* toured and recorded?,The answer is **The Dandy Warhols**.,The Mixers,simpleqa,short_form,no_thinking,0,0.0,0.53947544,0.5020980834960938,1,The Mixers,0.5
simpleqa_151,Between which two latitudes does Ghana lie?,Between 5°N and 12°N.,4° and 12°N,simpleqa,short_form,no_thinking,0,0.0,0.8737848,0.5020980834960938,1,4° and 12°N,0.5
simpleqa_152,"Who accompanied Lilian Ngoyi on an illegal journey to Lausanne, Switzerland, to participate in the World Congress of Mothers held by the Women's International Democratic Federation (WIDF)?",Njoki Mungai,Dora Tamana,simpleqa,short_form,no_thinking,0,0.0,0.41748106,0.5020980834960938,1,Dora Tamana,0.5
simpleqa_153,How much Endurance does the Cleric starting class from Dark Souls II start with?,10,3,simpleqa,short_form,no_thinking,0,0.0,0.5671001,0.5020980834960938,1,3,0.5
simpleqa_154,What year was the first time that William Kentridge was awarded the Honorary Doctorate of Vrije Universiteit Brussel?,2013,2021,simpleqa,short_form,no_thinking,0,0.0,0.75009704,0.5020980834960938,1,2021,0.5
simpleqa_155,"After being expelled from BSP due to alleged anti-party activities, the Indian politician Kuldeep Singh Sengar joined the Samajwadi Party and won a seat from which constituency in 2007?",Bijnor,Bangermau,simpleqa,short_form,no_thinking,0,0.0,0.36451998,0.5020980834960938,1,Bangermau,0.5
simpleqa_156,In what year was the Penny Crane Award for Distinguished Service established?,1983,2000,simpleqa,short_form,no_thinking,0,0.0,0.4891498,0.5020980834960938,1,2000,0.5
simpleqa_157,"How many children did actress Camille Clifford have with her second husband, Captain John Meredyth Jones-Evans?",Two,1,simpleqa,short_form,no_thinking,0,0.0,0.5389637,0.5020980834960938,1,1,0.5
simpleqa_158,"Which community college did Leonard Perry Jr., the American basketball coach, attend from 1986 to 1988?",Cleveland State Community College,McLennan Community College,simpleqa,short_form,no_thinking,0,0.0,0.5942656,0.5020980834960938,1,McLennan Community College,0.5
simpleqa_159,Which foreign merchant was issued the right to transact slaves on Spain's behalf and ordered regulations on trade with Cuba?,Garcia de Orta,Asiento de Negros,simpleqa,short_form,no_thinking,0,0.0,0.4637586,0.5020980834960938,1,Asiento de Negros,0.5
simpleqa_160,What is the name of the person who discovered the minor planet named after Viktor Vasnetsov?,Viktor Vasnetsov,Lyudmila Zhuravlyova,simpleqa,short_form,no_thinking,0,0.0,0.3851823,0.5020980834960938,1,Lyudmila Zhuravlyova,0.5
simpleqa_161,During which year did Yayoi Kusama have her first exhibition in Spain?,2016,2011,simpleqa,short_form,no_thinking,0,0.0,0.67817575,0.5020980834960938,1,2011,0.5
simpleqa_162,"What is the Regional Transport Office (RTO) code for the Seoni location in Madhya Pradesh, India?",071,MP-22,simpleqa,short_form,no_thinking,0,0.0,0.42221397,0.5020980834960938,1,MP-22,0.5
simpleqa_163,What was the 2016 Word of the Year according to the American Dialect Society?,Rise.,dumpster fire,simpleqa,short_form,no_thinking,0,0.0,0.4744996,0.5020980834960938,1,dumpster fire,0.5
simpleqa_164,Who was the first Western artist whose biography was published while he was alive?,Gustave Flaubert,Michelangelo Buonarroti,simpleqa,short_form,no_thinking,0,0.0,0.4930074,0.5020980834960938,1,Michelangelo Buonarroti,0.5
simpleqa_165,What is the name of Communist politician Georgi Dimitrov's second wife?,Georgi Dimitrov's second wife was Maria Dimitrova.,Roza Yulievna Fleishmann,simpleqa,short_form,no_thinking,0,0.0,0.39668757,0.5020980834960938,1,Roza Yulievna Fleishmann,0.5
simpleqa_166,What were the two great masterpieces completed by Carl Friedrich Gauss as a private scholar?,Disquisitiones Arithmeticae and Gauss's work on the construction of regular polygons.,Disquisitiones Arithmeticae and Theoria motus corporum coelestium,simpleqa,short_form,no_thinking,0,0.0,0.73251235,0.5020980834960938,1,Disquisitiones Arithmeticae and Theoria motus corporum coelestium,0.5
simpleqa_167,"What was the name of the first schoolhouse in Newbliss, Ontario, built around 1830?",Newbliss Schoolhouse,S.S. #5 Newbliss School.,simpleqa,short_form,no_thinking,0,0.0,0.75424063,0.5020980834960938,1,S.S. #5 Newbliss School.,0.5
simpleqa_168,"Which city is called the ""Temple City"" in Karnataka?",Hubballi,Udupi,simpleqa,short_form,no_thinking,0,0.0,0.55581963,0.5020980834960938,1,Udupi,0.5
simpleqa_169,Who won the 2016 Wisden-MCC (Melbourne Cricket Council) Cricket Photograph of the Year?,Alistair Cook,Saqib Majeed,simpleqa,short_form,no_thinking,0,0.0,0.3971901,0.5020980834960938,1,Saqib Majeed,0.5
simpleqa_170,"On what day, month, and year did the Winnipeg Free Press cease publishing its regular Sunday edition?","January 1, 2012","November 1, 2009",simpleqa,short_form,no_thinking,0,0.0,0.75706106,0.5020980834960938,1,"November 1, 2009",0.5
simpleqa_171,Who was the first Chief Minister of the State of Jammu and Kashmir?,Srinivasan,Ghulam Mohammed Sadiq,simpleqa,short_form,no_thinking,0,0.0,0.41629606,0.5020980834960938,1,Ghulam Mohammed Sadiq,0.5
simpleqa_172,What is the forest cover area of Uttarakhand in square kilometers according to the interpretation of IRS Resourcesat-2 LISS III satellite data from 2017-2018?,"10,543 km²","24,303.04",simpleqa,short_form,no_thinking,0,0.0,0.57714415,0.5020980834960938,1,"24,303.04",0.5
simpleqa_173,"On what date, month, and year did Barbara Marty Kälin die?","April 2, 2020",27 November 2022,simpleqa,short_form,no_thinking,0,0.0,0.73175,0.5020980834960938,1,27 November 2022,0.5
simpleqa_174,"What day, month, and year did the singer and actress Vanessa Hudgens marry Cole Tucker?","July 16, 2011",2 December 2023,simpleqa,short_form,no_thinking,0,0.0,0.5540849,0.5020980834960938,1,2 December 2023,0.5
simpleqa_175,Who was the 2nd chairman of the Senate of Pakistan?,Muhammad Ali Bogra,Ghulam Ishaq Khan,simpleqa,short_form,no_thinking,0,0.0,0.48294657,0.5020980834960938,1,Ghulam Ishaq Khan,0.5
simpleqa_176,What is the first and last name of the woman whom the British linguist Bernard Comrie married in 1985?,Sally Comrie,Akiko Kumahira,simpleqa,short_form,no_thinking,0,0.0,0.51070356,0.5020980834960938,1,Akiko Kumahira,0.5
simpleqa_177,"What number is the painting ""The Meeting at Křížky"" in The Slav Epic?",11,9,simpleqa,short_form,no_thinking,0,0.0,0.6364406,0.5020980834960938,1,9,0.5
simpleqa_178,What are the names of the two mathematicians who received the Salem Prize in 1988?,Sergei V. Kerov and Anatoliy A. Klyueva,"Alexander Volberg, Jean-Christophe Yoccoz",simpleqa,short_form,no_thinking,0,0.0,0.5098371,0.5020980834960938,1,"Alexander Volberg, Jean-Christophe Yoccoz",0.5
simpleqa_179,What is the number and name of the second asteroid discovered by astronomer Édouard Jean-Marie Stephan?,1901 Ceres,91 Aegina,simpleqa,short_form,no_thinking,0,0.0,0.5549135,0.5020980834960938,1,91 Aegina,0.5
simpleqa_180,"As of the 2020 census, what was the population of Weston, Ohio?","10,564","1,455",simpleqa,short_form,no_thinking,0,0.0,0.69739926,0.5020980834960938,1,"1,455",0.5
simpleqa_181,"At what time to the nearest second did Tijmen Eising end the race, ranking in the first position, in the 2009 UCI Cyclo-cross World Championships – Men's junior race?",02:13.32,40:06,simpleqa,short_form,no_thinking,0,0.0,0.7161441,0.5020980834960938,1,40:06,0.5
simpleqa_182,What is Frida Kahlo's largest painting called in English?,The Two Fridas,The Two Fridas.,simpleqa,short_form,no_thinking,1,1.0,0.97218937,0.5020980834960938,1,The Two Fridas.,0.5
simpleqa_183,"What day, month, and year was the album ""The Weight of These Wings"" by Miranda Lambert certified platinum in the U.S.?","July 20, 2012.","July 10, 2017",simpleqa,short_form,no_thinking,0,0.0,0.6863235,0.5020980834960938,1,"July 10, 2017",0.5
simpleqa_184,What was the Word of the Decade (2000–2009) according to the American Dialect Society?,"""Globalization""",Google,simpleqa,short_form,no_thinking,0,0.0,0.5293071,0.5020980834960938,1,Google,0.5
simpleqa_185,"On what date, month, and year did the Indian politician and former Member of Parliament Surajbhan Singh murder Rami Singh, a resident of Mathurpur Village?",25 April 1998,16 January 1992.,simpleqa,short_form,no_thinking,0,0.0,0.5778712,0.5020980834960938,1,16 January 1992.,0.5
simpleqa_186,"In inning 4 of Game 1 of the '07 World Series, who hit a double that scored two runs?",A.J. Pierzynski,Jason Varitek,simpleqa,short_form,no_thinking,0,0.0,0.50815547,0.5020980834960938,1,Jason Varitek,0.5
simpleqa_187,"On which day, month, and year was the first race of the Two Oceans Marathon in Cape Town?",17 April 1990,2 May 1970,simpleqa,short_form,no_thinking,0,0.0,0.6512617,0.5020980834960938,1,2 May 1970,0.5
simpleqa_188,"From which date, month, and year to which date, month, and year did the Indian politician Anant Geete serve as the Minister of Power in the Indian government?",1996–2001,"August 26, 2002 – May 22, 2004",simpleqa,short_form,no_thinking,0,0.0,0.6400579,0.5020980834960938,1,"August 26, 2002 – May 22, 2004",0.5
simpleqa_189,"How much money, in euros, was the surgeon held responsible for Stella Obasanjo's death ordered to pay her son?",1.5 million euros,"120,000",simpleqa,short_form,no_thinking,0,0.0,0.61979514,0.5020980834960938,1,"120,000",0.5
simpleqa_190,In what year was the club formerly known as Pishchevik Kaliningrad renamed Baltika?,2009,1958,simpleqa,short_form,no_thinking,0,0.0,0.5882071,0.5020980834960938,1,1958,0.5
simpleqa_191,What words were on Tara Calico's shirt the day she disappeared?,"Tara Calico's shirt had the words ""I love you"" on it.",1st National Bank of Belen,simpleqa,short_form,no_thinking,0,0.0,0.30094182,0.5020980834960938,1,1st National Bank of Belen,0.5
simpleqa_192,In what position did Claudine Vita rank in the women's discus throw final event of the 2019 World Athletics Championships?,Third place,9,simpleqa,short_form,no_thinking,0,0.0,0.50377613,0.5020980834960938,1,9,0.5
simpleqa_193,What is the surname of the person who first discovered the blood-sucking bug Triatoma carrioni?,Carrioni,Larrousse,simpleqa,short_form,no_thinking,0,0.0,0.4041804,0.5020980834960938,1,Larrousse,0.5
simpleqa_194,"On what day, month, and year was the 435 Ella asteroid discovered?",1949 April 16,"September 11, 1898",simpleqa,short_form,no_thinking,0,0.0,0.5621809,0.5020980834960938,1,"September 11, 1898",0.5
simpleqa_195,In what year was Leonora Neuffer Bilger awarded the Francis P. Garvan–John M. Olin Medal?,1984,1953,simpleqa,short_form,no_thinking,0,0.0,0.58805144,0.5020980834960938,1,1953,0.5
simpleqa_196,At which international show jumping event did Susie Hutchison and Samsung Woodstock get blocked mid-round by the ring crew?,Horseware International Show,Volvo FEI World Cup Final,simpleqa,short_form,no_thinking,0,0.0,0.6130883,0.5020980834960938,1,Volvo FEI World Cup Final,0.5
simpleqa_197,"Name the father and mother of Mukul Chandra Dey, a Bengali artist.",Rajib Dey and Kanchan Dey,Purnashashi Devi and Kula Chandra Dey,simpleqa,short_form,no_thinking,0,0.0,0.62359583,0.5020980834960938,1,Purnashashi Devi and Kula Chandra Dey,0.5
simpleqa_198,At what school was Leo Strauss working when he died?,University of Chicago,"St. John's College, Annapolis",simpleqa,short_form,no_thinking,0,0.0,0.48958403,0.5020980834960938,1,"St. John's College, Annapolis",0.5
simpleqa_199,What was the name of the director who took over from Barbara Gelpi in 2004 as the director of the Clayman Institute for Gender Research?,John H. Johnson,Londa Schiebinger,simpleqa,short_form,no_thinking,0,0.0,0.37124345,0.5020980834960938,1,Londa Schiebinger,0.5
simpleqa_200,In what year did Pope Francis decline to be appointed President of the Argentine Bishops’ Conference?,2013,2002,simpleqa,short_form,no_thinking,0,0.0,0.57552344,0.5020980834960938,1,2002,0.5
simpleqa_201,What is the name of the university where Alma S. Woolley became a nursing instructor and earned her M.S. in medical-surgical nursing?,University of Michigan,University of Pennsylvania,simpleqa,short_form,no_thinking,0,0.0,0.7452452,0.5020980834960938,1,University of Pennsylvania,0.5
simpleqa_202,"In which month and year did Naughty Dog's technology head, Christian Gyrling, depart the company after 17 years and was replaced by Travis McIntosh?",August 2021,10 Nov 2023,simpleqa,short_form,no_thinking,0,0.0,0.69614136,0.5020980834960938,1,10 Nov 2023,0.5
simpleqa_203,"In which month and year did Khusro Bakhtiar (former Federal Minister for Planning, Development, and Reforms, Pakistan) announce that the government was considering establishing a Pak-China business council to promote the private sector's role in the China-Pakistan Economic Corridor (CPEC)?",March 2015,June 2019,simpleqa,short_form,no_thinking,0,0.0,0.5545764,0.5020980834960938,1,June 2019,0.5
simpleqa_204,In what year did Nikolai Andreev win the Leelavati Award?,2016,2022,simpleqa,short_form,no_thinking,0,0.0,0.6060767,0.5020980834960938,1,2022,0.5
simpleqa_205,"What position did Ghulam Ishaq Khan, former Governor of the State Bank of Pakistan, hold until 1955 at the Provincial Secretariat of the North-West Frontier Province (now Khyber Pakhtunkhwa)?",Minister of Finance,secretary of the irrigation department,simpleqa,short_form,no_thinking,0,0.0,0.5308344,0.5020980834960938,1,secretary of the irrigation department,0.5
simpleqa_206,"When Donjuan Triumphant began his career as a breeding stallion in 2020, his stud fee was set at how many Euros?","150,000 Euros","€4,000",simpleqa,short_form,no_thinking,0,0.0,0.74837005,0.5020980834960938,1,"€4,000",0.5
simpleqa_207,How many biological children did Isadora Duncan have?,One,3,simpleqa,short_form,no_thinking,0,0.0,0.5574054,0.5020980834960938,1,3,0.5
simpleqa_208,Who won the Mathematical Association of America David P. Robbins Prize in 2008?,John H. Conway,Neil Sloane,simpleqa,short_form,no_thinking,0,0.0,0.41679522,0.5020980834960938,1,Neil Sloane,0.5
simpleqa_209,What season of RPDR did Leslie Jones first appear in?,Season 3.,12,simpleqa,short_form,no_thinking,0,0.0,0.50985885,0.5020980834960938,1,12,0.5
simpleqa_210,What is the name of the ship named after Habba Khatoon?,HMS Khatoon,CGS Habba Khatoon,simpleqa,short_form,no_thinking,0,0.0,0.7358568,0.5020980834960938,1,CGS Habba Khatoon,0.5
simpleqa_211,What were the year and month the US Food and Drug Administration (FDA) approved the first RSV vaccines?,2023 April,May 2023.,simpleqa,short_form,no_thinking,0,0.0,0.8300401,0.5020980834960938,1,May 2023.,0.5
simpleqa_212,"In an advertisement on 17 June 1834 in the Halifax Times, Joseph Toler (Canadian artist/gold and silversmith) stated he had moved to what hotel to begin offering ""likenesses""?",Trafalgar Hotel,Mrs Grover's Hotel.,simpleqa,short_form,no_thinking,0,0.0,0.625602,0.5020980834960938,1,Mrs Grover's Hotel.,0.5
simpleqa_213,What was the original scientific name given to *Calytrix acutifolia* by John Lindley in 1839?,Calytrix acutifolia,Lhotskya acutifolia,simpleqa,short_form,no_thinking,0,0.0,0.75102794,0.5020980834960938,1,Lhotskya acutifolia,0.5
simpleqa_214,What are the names of the two scientists who received the Salem Prize after the year Akshay Venkatesh received his?,Sarnak and Clozel,Bo'az Klartag and Assaf Naor,simpleqa,short_form,no_thinking,0,0.0,0.5890298,0.5020980834960938,1,Bo'az Klartag and Assaf Naor,0.5
simpleqa_215,What company was Natasha Merle a civil rights fellow at from 2013 to 2015 in New York City?,Adobe Systems,"Fried, Frank, Harris, Shriver & Jacobson",simpleqa,short_form,no_thinking,0,0.0,0.47532585,0.5020980834960938,1,"Fried, Frank, Harris, Shriver & Jacobson",0.5
simpleqa_216,"In which year was the municipality of Santa Bárbara, Antioquia, Colombia, founded?",1874,1774,simpleqa,short_form,no_thinking,0,0.0,0.45464817,0.5020980834960938,1,1774,0.5
simpleqa_217,In which year was the International Centre for Genetic Engineering and Biotechnology (ICGEB) established?,1983,1983,simpleqa,short_form,no_thinking,1,1.0,1.0,0.5020980834960938,1,1983,0.5
simpleqa_218,"In 1999, who presented Susan Lucci with an Emmy?",Candice Bergen,Shemar Moore,simpleqa,short_form,no_thinking,0,0.0,0.3574201,0.5020980834960938,1,Shemar Moore,0.5
simpleqa_219,"According to the 2012 municipal census, how many people live in Shawnee Slopes?","1,667","1,565",simpleqa,short_form,no_thinking,0,0.0,0.6857378,0.5020980834960938,1,"1,565",0.5
simpleqa_220,"In 1989, how many kilometers long was the Cape Town Cycle Tour, formerly known as the Cape Argus Cycle Tour?",160 kilometres,105 km,simpleqa,short_form,no_thinking,0,0.0,0.7472134,0.5020980834960938,1,105 km,0.5
simpleqa_221,"What type of work did the character Sabrina Costelana Newman's father from ""The Young and the Restless"" series do?",Actor.,Diplomat,simpleqa,short_form,no_thinking,0,0.0,0.52347267,0.5020980834960938,1,Diplomat,0.5
simpleqa_222,"On Feb. 12, 2018, in what city was Dua Lipa performing when she raised a rainbow flag?",London,Los Angeles,simpleqa,short_form,no_thinking,0,0.0,0.61451113,0.5020980834960938,1,Los Angeles,0.5
simpleqa_223,What year is 2024 in the Discordian calendar?,Year of the Cat.,3190 YOLD,simpleqa,short_form,no_thinking,0,0.0,0.5291696,0.5020980834960938,1,3190 YOLD,0.5
simpleqa_224,"Provide the day, month, and year Gazprom became the official Global Energy Partner of the UEFA Champions League 2012 winners, Chelsea.","2012, 12, 12",17th July 2012,simpleqa,short_form,no_thinking,0,0.0,0.69759125,0.5020980834960938,1,17th July 2012,0.5
simpleqa_225,"What day, month, and year did Koloman Bedeković become Minister of Croatian Affairs of Hungary for the first time?","April 1, 1919.",8 December 1868,simpleqa,short_form,no_thinking,0,0.0,0.5438674,0.5020980834960938,1,8 December 1868,0.5
simpleqa_226,"For how many English guineas did the Victoria and Albert Museum purchase the ""Bust of Thomas Baker"" by Gian Lorenzo Bernini in 1921?","£15,000",1480 English guineas,simpleqa,short_form,no_thinking,0,0.0,0.577491,0.5020980834960938,1,1480 English guineas,0.5
simpleqa_227,"What is the name of the multituberculate mammal of early Paleocene (Puercan 3) age from the Western Interior of North America, discovered in 2021 in Denver Basin, Colorado?",Pseudotubulips,Taeniolabis taoensis,simpleqa,short_form,no_thinking,0,0.0,0.45012575,0.5020980834960938,1,Taeniolabis taoensis,0.5
simpleqa_228,"Which YouTuber hosted the 12th Streamy Awards on December 4, 2022, at the Beverly Hilton in Los Angeles?",Haria & Alex,Airrack,simpleqa,short_form,no_thinking,0,0.0,0.41617477,0.5020980834960938,1,Airrack,0.5
simpleqa_229,What was the name of the first elephant born in Valencia Bioparc?,Ama,Makena,simpleqa,short_form,no_thinking,0,0.0,0.45927593,0.5020980834960938,1,Makena,0.5
simpleqa_230,Who is the web and administrative assistant for the UNESCO Science Report: The Race Against Time for Smarter Development (2021)?,Sara L. Smith,Ali Barbash,simpleqa,short_form,no_thinking,0,0.0,0.44262135,0.5020980834960938,1,Ali Barbash,0.5
simpleqa_231,"How many balls did Dwayne Bravo play in the Indian Premier League 2019 final match between CSK and MI on May 12, 2019?",15,15,simpleqa,short_form,no_thinking,1,1.0,1.0,0.5020980834960938,1,15,0.5
simpleqa_232,What is the other name for Oont Kadal in Kashmir?,Kailas Mountain,Camel Bridge,simpleqa,short_form,no_thinking,0,0.0,0.43334213,0.5020980834960938,1,Camel Bridge,0.5
simpleqa_233,"How long, in minutes and seconds, is the song ""Empty"" by Bebe Rexha from the ""Better Mistakes"" album?",3:30,2:28,simpleqa,short_form,no_thinking,0,0.0,0.70750266,0.5020980834960938,1,2:28,0.5
simpleqa_234,Which 2016 IGN award did the TV series Hannibal not win?,Best in Horror Film,Best TV Series,simpleqa,short_form,no_thinking,0,0.0,0.5783833,0.5020980834960938,1,Best TV Series,0.5
simpleqa_235,Who is known to be the first Indian musician to perform at the United Nations General Assembly in 1966?,Ravi Shankar,Madurai Shanmukhavadivu Subbulakshmi,simpleqa,short_form,no_thinking,0,0.0,0.43288708,0.5020980834960938,1,Madurai Shanmukhavadivu Subbulakshmi,0.5
simpleqa_236,Which architect built the Palace of Running Water in Buenos Aires?,René de Paredes,Carlos Nyströmer,simpleqa,short_form,no_thinking,0,0.0,0.45672002,0.5020980834960938,1,Carlos Nyströmer,0.5
simpleqa_237,Who was the director of the Lebedev Physical Institute of the Russian Academy of Sciences between 1951 and 1972?,Vladimir V. Vernadsky,Dmitri Skobeltsyn,simpleqa,short_form,no_thinking,0,0.0,0.4695097,0.5020980834960938,1,Dmitri Skobeltsyn,0.5
simpleqa_238,Which religion is the third largest among Singaporean residents based on the 2020 census?,Buddhism,Islam,simpleqa,short_form,no_thinking,0,0.0,0.60644,0.5020980834960938,1,Islam,0.5
simpleqa_239,What year was Giulio Carlo Argan elected as a Foreign Honorary Member of the American Academy of Arts and Sciences?,1956,1992,simpleqa,short_form,no_thinking,0,0.0,0.58065706,0.5020980834960938,1,1992,0.5
simpleqa_240,What year did Heisuke Hironaka establish a philanthropic foundation called the Japan Association for Mathematical Sciences?,1985,1984,simpleqa,short_form,no_thinking,0,0.0,0.6984707,0.5020980834960938,1,1984,0.5
simpleqa_241,"In the primary setting of the Starfinder tabletop RPG, what is the title given to the planet Triaxus due to its extreme orbit?",Triaxial Planet,The Wanderer,simpleqa,short_form,no_thinking,0,0.0,0.4539743,0.5020980834960938,1,The Wanderer,0.5
simpleqa_242,In what year did German instrument maker Ernst Abbe invent the apochromatic lens system for the microscope?,1846,1868,simpleqa,short_form,no_thinking,0,0.0,0.5075603,0.5020980834960938,1,1868,0.5
simpleqa_243,What was the affiliated institute of the winner of the Turing Award in 1968?,Bell Labs,Bell Labs,simpleqa,short_form,no_thinking,1,1.0,1.0,0.5020980834960938,1,Bell Labs,0.5
simpleqa_244,Which power project in Jammu and Kashmir is located on the Suru River?,Jammu and Kashmir Power Project.,Chutak Hydroelectric Plant,simpleqa,short_form,no_thinking,0,0.0,0.57919574,0.5020980834960938,1,Chutak Hydroelectric Plant,0.5
simpleqa_245,"What were the day, month, and year when Google introduced the native dark theme for Chrome on Windows 10?","October 20, 2021",2 of January of 2019,simpleqa,short_form,no_thinking,0,0.0,0.64212936,0.5020980834960938,1,2 of January of 2019,0.5
simpleqa_246,What were the month and year when WhatsApp had about 200 million active users and 50 staff members?,January 2014,February 2013.,simpleqa,short_form,no_thinking,0,0.0,0.68680763,0.5020980834960938,1,February 2013.,0.5
simpleqa_247,Which scientists received the American Chemical Society Award in Pure Chemistry in 1937?,H. J. M. Boerhaave,E. Bright Wilson,simpleqa,short_form,no_thinking,0,0.0,0.38949832,0.5020980834960938,1,E. Bright Wilson,0.5
simpleqa_248,Which country is the species Acanthops bidens native to?,South Africa,Mexico,simpleqa,short_form,no_thinking,0,0.0,0.4295904,0.5020980834960938,1,Mexico,0.5
simpleqa_249,"On what day, month, and year did Filip Hašek, the footballer, make his professional debut?",15 August 2016,22 July 2018,simpleqa,short_form,no_thinking,0,0.0,0.6875151,0.5020980834960938,1,22 July 2018,0.5
